"date","state","cases","deaths","fips"
"2020-04-04","Santa Cruz",1,0,1
"2020-04-05","Santa Cruz",0,0,1
"2020-04-06","Santa Cruz",0,0,1
"2020-04-07","Santa Cruz",8,0,1
"2020-04-08","Santa Cruz",0,0,1
"2020-04-09","Santa Cruz",2,0,1
"2020-04-10","Santa Cruz",6,0,1
"2020-04-11","Santa Cruz",1,0,1
"2020-04-12","Santa Cruz",0,0,1
"2020-04-13","Santa Cruz",0,0,1
"2020-04-14","Santa Cruz",0,0,1
"2020-04-15","Santa Cruz",0,0,1
"2020-04-16","Santa Cruz",1,0,1
"2020-04-17","Santa Cruz",0,0,1
"2020-04-18","Santa Cruz",0,0,1
"2020-04-19","Santa Cruz",0,0,1
"2020-04-20","Santa Cruz",1,0,1
"2020-04-21","Santa Cruz",0,0,1
"2020-04-22","Santa Cruz",0,0,1
"2020-04-23","Santa Cruz",0,0,1
"2020-04-24","Santa Cruz",1,0,1
"2020-04-25","Santa Cruz",0,0,1
"2020-04-26","Santa Cruz",5,0,1
"2020-04-27","Santa Cruz",1,0,1
"2020-04-28","Santa Cruz",0,0,1
"2020-04-29","Santa Cruz",1,0,1
"2020-04-30","Santa Cruz",0,0,1
"2020-05-01","Santa Cruz",0,0,1
"2020-05-02","Santa Cruz",0,0,1
"2020-05-03","Santa Cruz",0,0,1
"2020-05-04","Santa Cruz",0,0,1
"2020-05-05","Santa Cruz",0,0,1
"2020-05-06","Santa Cruz",0,0,1
"2020-05-07","Santa Cruz",0,0,1
"2020-05-08","Santa Cruz",0,0,1
"2020-05-09","Santa Cruz",0,0,1
"2020-05-10","Santa Cruz",0,0,1
"2020-05-11","Santa Cruz",0,0,1
"2020-05-12","Santa Cruz",0,0,1
"2020-05-13","Santa Cruz",0,0,1
"2020-05-14","Santa Cruz",0,0,1
"2020-05-15","Santa Cruz",0,0,1
"2020-05-16","Santa Cruz",0,0,1
"2020-05-17","Santa Cruz",0,0,1
"2020-05-18","Santa Cruz",0,0,1
"2020-05-19","Santa Cruz",0,0,1
"2020-05-20","Santa Cruz",0,0,1
"2020-05-21","Santa Cruz",0,0,1
"2020-05-22","Santa Cruz",0,0,1
"2020-05-23","Santa Cruz",0,0,1
"2020-05-24","Santa Cruz",0,0,1
"2020-05-25","Santa Cruz",0,0,1
"2020-05-26","Santa Cruz",0,0,1
"2020-05-27","Santa Cruz",0,0,1
"2020-05-28","Santa Cruz",0,0,1
"2020-05-29","Santa Cruz",0,0,1
"2020-05-30","Santa Cruz",1,0,1
"2020-05-31","Santa Cruz",0,0,1
"2020-06-01","Santa Cruz",1,0,1
"2020-06-02","Santa Cruz",1,0,1
"2020-06-03","Santa Cruz",0,0,1
"2020-06-04","Santa Cruz",0,0,1
"2020-06-05","Santa Cruz",0,0,1
"2020-06-06","Santa Cruz",0,0,1
"2020-06-07","Santa Cruz",0,0,1
"2020-06-08","Santa Cruz",0,0,1
"2020-06-09","Santa Cruz",0,0,1
"2020-06-10","Santa Cruz",0,0,1
"2020-06-11","Santa Cruz",0,0,1
"2020-06-12","Santa Cruz",0,0,1
"2020-06-13","Santa Cruz",0,0,1
"2020-06-14","Santa Cruz",0,0,1
"2020-06-15","Santa Cruz",0,0,1
"2020-06-16","Santa Cruz",0,0,1
"2020-06-17","Santa Cruz",0,0,1
"2020-06-18","Santa Cruz",0,0,1
"2020-06-19","Santa Cruz",0,0,1
"2020-06-20","Santa Cruz",0,0,1
"2020-06-21","Santa Cruz",0,0,1
"2020-06-22","Santa Cruz",0,0,1
"2020-06-23","Santa Cruz",0,0,1
"2020-06-24","Santa Cruz",0,0,1
"2020-06-25","Santa Cruz",0,0,1
"2020-06-26","Santa Cruz",0,0,1
"2020-06-27","Santa Cruz",0,0,1
"2020-06-28","Santa Cruz",0,0,1
"2020-06-29","Santa Cruz",0,0,1
"2020-06-30","Santa Cruz",0,0,1
"2020-07-01","Santa Cruz",0,0,1
"2020-07-02","Santa Cruz",0,0,1
"2020-07-03","Santa Cruz",0,0,1
"2020-07-04","Santa Cruz",4,0,1
"2020-07-05","Santa Cruz",0,0,1
"2020-07-06","Santa Cruz",1,0,1
"2020-07-07","Santa Cruz",0,0,1
"2020-07-08","Santa Cruz",0,0,1
"2020-07-09","Santa Cruz",5,0,1
"2020-07-10","Santa Cruz",0,0,1
"2020-07-11","Santa Cruz",0,0,1
"2020-07-12","Santa Cruz",1,0,1
"2020-07-13","Santa Cruz",0,0,1
"2020-07-14","Santa Cruz",1,0,1
"2020-07-15","Santa Cruz",12,0,1
"2020-07-16","Santa Cruz",21,0,1
"2020-07-17","Santa Cruz",24,0,1
"2020-07-18","Santa Cruz",48,0,1
"2020-07-19","Santa Cruz",46,0,1
"2020-07-20","Santa Cruz",17,0,1
"2020-07-21","Santa Cruz",8,0,1
"2020-07-22","Santa Cruz",41,0,1
"2020-07-23","Santa Cruz",10,0,1
"2020-07-24","Santa Cruz",31,1,1
"2020-07-25","Santa Cruz",27,0,1
"2020-07-26","Santa Cruz",26,0,1
"2020-07-27","Santa Cruz",15,0,1
"2020-07-28","Santa Cruz",8,1,1
"2020-07-29","Santa Cruz",42,0,1
"2020-07-30","Santa Cruz",21,1,1
"2020-07-31","Santa Cruz",23,0,1
"2020-08-01","Santa Cruz",37,0,1
"2020-08-02","Santa Cruz",23,1,1
"2020-08-03","Santa Cruz",16,0,1
"2020-08-04","Santa Cruz",50,0,1
"2020-08-05","Santa Cruz",41,0,1
"2020-08-06","Santa Cruz",56,0,1
"2020-08-07","Santa Cruz",24,1,1
"2020-08-08","Santa Cruz",41,0,1
"2020-08-09","Santa Cruz",26,0,1
"2020-08-10","Santa Cruz",24,0,1
"2020-08-11","Santa Cruz",43,0,1
"2020-08-12","Santa Cruz",47,1,1
"2020-08-13","Santa Cruz",50,0,1
"2020-08-14","Santa Cruz",31,0,1
"2020-08-15","Santa Cruz",25,2,1
"2020-08-16","Santa Cruz",53,0,1
"2020-08-17","Santa Cruz",11,1,1
"2020-08-18","Santa Cruz",44,1,1
"2020-08-19","Santa Cruz",53,0,1
"2020-08-20","Santa Cruz",52,2,1
"2020-08-21","Santa Cruz",86,1,1
"2020-08-22","Santa Cruz",42,0,1
"2020-08-23","Santa Cruz",43,0,1
"2020-08-24","Santa Cruz",39,1,1
"2020-08-25","Santa Cruz",62,1,1
"2020-08-26","Santa Cruz",37,0,1
"2020-08-27","Santa Cruz",83,1,1
"2020-08-28","Santa Cruz",52,0,1
"2020-08-29","Santa Cruz",67,1,1
"2020-08-30","Santa Cruz",54,0,1
"2020-08-31","Santa Cruz",61,0,1
"2020-09-01","Santa Cruz",57,2,1
"2020-09-02","Santa Cruz",103,0,1
"2020-09-03","Santa Cruz",90,0,1
"2020-09-04","Santa Cruz",95,1,1
"2020-09-05","Santa Cruz",131,2,1
"2020-09-06","Santa Cruz",52,3,1
"2020-09-07","Santa Cruz",84,1,1
"2020-09-08","Santa Cruz",88,2,1
"2020-09-09","Santa Cruz",176,1,1
"2020-09-10","Santa Cruz",142,1,1
"2020-09-11","Santa Cruz",141,1,1
"2020-09-12","Santa Cruz",132,0,1
"2020-09-13","Santa Cruz",25,6,1
"2020-09-14","Santa Cruz",56,2,1
"2020-09-15","Santa Cruz",110,3,1
"2020-09-16","Santa Cruz",108,0,1
"2020-09-17","Santa Cruz",125,1,1
"2020-09-18","Santa Cruz",124,2,1
"2020-09-19","Santa Cruz",82,1,1
"2020-09-20","Santa Cruz",78,0,1
"2020-09-21","Santa Cruz",89,0,1
"2020-09-22","Santa Cruz",72,2,1
"2020-09-23","Santa Cruz",117,2,1
"2020-09-24","Santa Cruz",95,1,1
"2020-09-25","Santa Cruz",128,3,1
"2020-09-26","Santa Cruz",123,5,1
"2020-09-27","Santa Cruz",88,2,1
"2020-09-28","Santa Cruz",125,2,1
"2020-09-29","Santa Cruz",128,2,1
"2020-09-30","Santa Cruz",127,2,1
"2020-10-01","Santa Cruz",102,1,1
"2020-10-02","Santa Cruz",114,1,1
"2020-10-03","Santa Cruz",137,0,1
"2020-10-04","Santa Cruz",74,2,1
"2020-10-05","Santa Cruz",52,2,1
"2020-10-06","Santa Cruz",170,1,1
"2020-10-07","Santa Cruz",130,2,1
"2020-10-08","Santa Cruz",101,4,1
"2020-10-09","Santa Cruz",169,3,1
"2020-10-10","Santa Cruz",118,4,1
"2020-10-11","Santa Cruz",53,2,1
"2020-10-12","Santa Cruz",73,2,1
"2020-10-13","Santa Cruz",185,2,1
"2020-10-14","Santa Cruz",163,4,1
"2020-10-15","Santa Cruz",164,1,1
"2020-10-16","Santa Cruz",134,3,1
"2020-10-17","Santa Cruz",174,1,1
"2020-10-18","Santa Cruz",36,4,1
"2020-10-19","Santa Cruz",141,1,1
"2020-10-20","Santa Cruz",158,1,1
"2020-10-21","Santa Cruz",202,3,1
"2020-10-22","Santa Cruz",151,4,1
"2020-10-23","Santa Cruz",164,4,1
"2020-10-24","Santa Cruz",141,2,1
"2020-10-25","Santa Cruz",75,2,1
"2020-10-26","Santa Cruz",137,2,1
"2020-10-27","Santa Cruz",218,3,1
"2020-10-28","Santa Cruz",203,4,1
"2020-10-29","Santa Cruz",193,0,1
"2020-10-30","Santa Cruz",191,4,1
"2020-10-31","Santa Cruz",195,7,1
"2020-11-01","Santa Cruz",74,3,1
"2020-11-02","Santa Cruz",184,6,1
"2020-11-03","Santa Cruz",155,1,1
"2020-11-04","Santa Cruz",237,6,1
"2020-11-05","Santa Cruz",197,7,1
"2020-11-06","Santa Cruz",214,3,1
"2020-11-07","Santa Cruz",192,3,1
"2020-11-08","Santa Cruz",49,8,1
"2020-11-09","Santa Cruz",224,5,1
"2020-11-10","Santa Cruz",208,2,1
"2020-11-11","Santa Cruz",195,5,1
"2020-11-12","Santa Cruz",261,1,1
"2020-11-13","Santa Cruz",186,2,1
"2020-11-14","Santa Cruz",151,5,1
"2020-11-15","Santa Cruz",90,1,1
"2020-11-16","Santa Cruz",246,4,1
"2020-11-17","Santa Cruz",268,8,1
"2020-11-18","Santa Cruz",251,4,1
"2020-11-19","Santa Cruz",252,2,1
"2020-11-20","Santa Cruz",202,3,1
"2020-11-21","Santa Cruz",160,3,1
"2020-11-22","Santa Cruz",93,7,1
"2020-11-23","Santa Cruz",169,8,1
"2020-11-24","Santa Cruz",260,6,1
"2020-11-25","Santa Cruz",240,6,1
"2020-02-29","Santa Fe",0,0,1
"2020-03-01","Santa Fe",0,0,1
"2020-03-02","Santa Fe",0,0,1
"2020-03-03","Santa Fe",0,0,1
"2020-03-04","Santa Fe",0,0,1
"2020-03-05","Santa Fe",0,0,1
"2020-03-06","Santa Fe",0,0,1
"2020-03-07","Santa Fe",0,0,1
"2020-03-08","Santa Fe",0,0,1
"2020-03-09","Santa Fe",0,0,1
"2020-03-10","Santa Fe",0,0,1
"2020-03-11","Santa Fe",0,0,1
"2020-03-12","Santa Fe",0,0,1
"2020-03-13","Santa Fe",1,0,1
"2020-03-14","Santa Fe",0,0,1
"2020-03-15","Santa Fe",0,0,1
"2020-03-16","Santa Fe",0,0,1
"2020-03-17","Santa Fe",0,0,1
"2020-03-18","Santa Fe",0,0,1
"2020-03-19","Santa Fe",1,0,1
"2020-03-20","Santa Fe",0,0,1
"2020-03-21","Santa Fe",2,0,1
"2020-03-22","Santa Fe",11,0,1
"2020-03-23","Santa Fe",2,0,1
"2020-03-24","Santa Fe",21,0,1
"2020-03-25","Santa Fe",8,0,1
"2020-03-26","Santa Fe",7,0,1
"2020-03-27","Santa Fe",8,0,1
"2020-03-28","Santa Fe",14,0,1
"2020-03-29","Santa Fe",25,0,1
"2020-03-30","Santa Fe",11,0,1
"2020-03-31","Santa Fe",22,0,1
"2020-04-01","Santa Fe",9,1,1
"2020-04-02","Santa Fe",10,0,1
"2020-04-03","Santa Fe",7,0,1
"2020-04-04","Santa Fe",11,0,1
"2020-04-05","Santa Fe",4,0,1
"2020-04-06","Santa Fe",5,0,1
"2020-04-07","Santa Fe",3,0,1
"2020-04-08","Santa Fe",6,0,1
"2020-04-09","Santa Fe",2,1,1
"2020-04-10","Santa Fe",2,0,1
"2020-04-11","Santa Fe",4,0,1
"2020-04-12","Santa Fe",2,0,1
"2020-04-13","Santa Fe",1,0,1
"2020-04-14","Santa Fe",4,0,1
"2020-04-15","Santa Fe",3,0,1
"2020-04-16","Santa Fe",2,0,1
"2020-04-17","Santa Fe",7,0,1
"2020-04-18","Santa Fe",1,0,1
"2020-04-19","Santa Fe",1,0,1
"2020-04-20","Santa Fe",2,0,1
"2020-04-21","Santa Fe",6,0,1
"2020-04-22","Santa Fe",6,0,1
"2020-04-23","Santa Fe",2,0,1
"2020-04-24","Santa Fe",2,0,1
"2020-04-25","Santa Fe",3,0,1
"2020-04-26","Santa Fe",0,0,1
"2020-04-27","Santa Fe",0,0,1
"2020-04-28","Santa Fe",1,0,1
"2020-04-29","Santa Fe",0,0,1
"2020-04-30","Santa Fe",0,0,1
"2020-05-01","Santa Fe",0,0,1
"2020-05-02","Santa Fe",0,0,1
"2020-05-03","Santa Fe",0,0,1
"2020-05-04","Santa Fe",1,0,1
"2020-05-05","Santa Fe",1,0,1
"2020-05-06","Santa Fe",0,0,1
"2020-05-07","Santa Fe",0,1,1
"2020-05-08","Santa Fe",0,0,1
"2020-05-09","Santa Fe",0,0,1
"2020-05-10","Santa Fe",0,0,1
"2020-05-11","Santa Fe",0,0,1
"2020-05-12","Santa Fe",0,0,1
"2020-05-13","Santa Fe",0,0,1
"2020-05-14","Santa Fe",0,0,1
"2020-05-15","Santa Fe",1,0,1
"2020-05-16","Santa Fe",1,0,1
"2020-05-17","Santa Fe",4,0,1
"2020-05-18","Santa Fe",0,0,1
"2020-05-19","Santa Fe",0,0,1
"2020-05-20","Santa Fe",4,0,1
"2020-05-21","Santa Fe",1,0,1
"2020-05-22","Santa Fe",5,0,1
"2020-05-23","Santa Fe",1,0,1
"2020-05-24","Santa Fe",0,0,1
"2020-05-25","Santa Fe",1,0,1
"2020-05-26","Santa Fe",0,0,1
"2020-05-27","Santa Fe",0,0,1
"2020-05-28","Santa Fe",0,0,1
"2020-05-29","Santa Fe",0,0,1
"2020-05-30","Santa Fe",2,0,1
"2020-05-31","Santa Fe",0,0,1
"2020-06-01","Santa Fe",3,0,1
"2020-06-02","Santa Fe",1,0,1
"2020-06-03","Santa Fe",3,0,1
"2020-06-04","Santa Fe",5,0,1
"2020-06-05","Santa Fe",0,0,1
"2020-06-06","Santa Fe",2,0,1
"2020-06-07","Santa Fe",0,0,1
"2020-06-08","Santa Fe",1,0,1
"2020-06-09","Santa Fe",3,0,1
"2020-06-10","Santa Fe",2,0,1
"2020-06-11","Santa Fe",1,0,1
"2020-06-12","Santa Fe",0,0,1
"2020-06-13","Santa Fe",1,0,1
"2020-06-14","Santa Fe",0,0,1
"2020-06-15","Santa Fe",0,1,1
"2020-06-16","Santa Fe",3,0,1
"2020-06-17","Santa Fe",7,0,1
"2020-06-18","Santa Fe",6,0,1
"2020-06-19","Santa Fe",25,0,1
"2020-06-20","Santa Fe",6,0,1
"2020-06-21","Santa Fe",4,0,1
"2020-06-22","Santa Fe",7,0,1
"2020-06-23","Santa Fe",25,0,1
"2020-06-24","Santa Fe",5,0,1
"2020-06-25","Santa Fe",23,0,1
"2020-06-26","Santa Fe",10,0,1
"2020-06-27","Santa Fe",6,0,1
"2020-06-28","Santa Fe",4,0,1
"2020-06-29","Santa Fe",1,0,1
"2020-06-30","Santa Fe",2,0,1
"2020-07-01","Santa Fe",3,0,1
"2020-07-02","Santa Fe",5,0,1
"2020-07-03","Santa Fe",2,1,1
"2020-07-04","Santa Fe",7,1,1
"2020-07-05","Santa Fe",4,0,1
"2020-07-06","Santa Fe",4,0,1
"2020-07-07","Santa Fe",14,0,1
"2020-07-08","Santa Fe",17,1,1
"2020-07-09","Santa Fe",9,0,1
"2020-07-10","Santa Fe",11,0,1
"2020-07-11","Santa Fe",21,0,1
"2020-07-12","Santa Fe",15,0,1
"2020-07-13","Santa Fe",19,0,1
"2020-07-14","Santa Fe",28,0,1
"2020-07-15","Santa Fe",22,1,1
"2020-07-16","Santa Fe",29,0,1
"2020-07-17","Santa Fe",39,1,1
"2020-07-18","Santa Fe",26,0,1
"2020-07-19","Santa Fe",18,0,1
"2020-07-20","Santa Fe",53,0,1
"2020-07-21","Santa Fe",39,2,1
"2020-07-22","Santa Fe",48,0,1
"2020-07-23","Santa Fe",25,0,1
"2020-07-24","Santa Fe",31,0,1
"2020-07-25","Santa Fe",41,1,1
"2020-07-26","Santa Fe",30,0,1
"2020-07-27","Santa Fe",63,1,1
"2020-07-28","Santa Fe",69,0,1
"2020-07-29","Santa Fe",64,1,1
"2020-07-30","Santa Fe",44,1,1
"2020-07-31","Santa Fe",94,3,1
"2020-08-01","Santa Fe",88,0,1
"2020-08-02","Santa Fe",65,1,1
"2020-08-03","Santa Fe",82,0,1
"2020-08-04","Santa Fe",117,1,1
"2020-08-05","Santa Fe",72,0,1
"2020-08-06","Santa Fe",201,4,1
"2020-08-07","Santa Fe",173,0,1
"2020-08-08","Santa Fe",82,0,1
"2020-08-09","Santa Fe",80,1,1
"2020-08-10","Santa Fe",199,2,1
"2020-08-11","Santa Fe",170,3,1
"2020-08-12","Santa Fe",180,3,1
"2020-08-13","Santa Fe",203,0,1
"2020-08-14","Santa Fe",193,0,1
"2020-08-15","Santa Fe",153,1,1
"2020-08-16","Santa Fe",135,3,1
"2020-08-17","Santa Fe",174,1,1
"2020-08-18","Santa Fe",229,3,1
"2020-08-19","Santa Fe",231,5,1
"2020-08-20","Santa Fe",321,4,1
"2020-08-21","Santa Fe",300,6,1
"2020-08-22","Santa Fe",271,4,1
"2020-08-23","Santa Fe",149,7,1
"2020-08-24","Santa Fe",397,7,1
"2020-08-25","Santa Fe",409,3,1
"2020-08-26","Santa Fe",503,5,1
"2020-08-27","Santa Fe",567,6,1
"2020-08-28","Santa Fe",731,6,1
"2020-08-29","Santa Fe",488,7,1
"2020-08-30","Santa Fe",391,9,1
"2020-08-31","Santa Fe",640,8,1
"2020-09-01","Santa Fe",955,12,1
"2020-09-02","Santa Fe",927,11,1
"2020-09-03","Santa Fe",907,13,1
"2020-09-04","Santa Fe",1079,10,1
"2020-09-05","Santa Fe",623,14,1
"2020-09-06","Santa Fe",600,14,1
"2020-09-07","Santa Fe",1018,17,1
"2020-09-08","Santa Fe",1264,12,1
"2020-09-09","Santa Fe",1267,17,1
"2020-09-10","Santa Fe",1109,23,1
"2020-09-11","Santa Fe",1371,20,1
"2020-09-12","Santa Fe",908,14,1
"2020-09-13","Santa Fe",819,18,1
"2020-09-14","Santa Fe",1054,34,1
"2020-09-15","Santa Fe",1404,30,1
"2020-09-16","Santa Fe",1517,19,1
"2020-09-17","Santa Fe",1274,26,1
"2020-09-18","Santa Fe",1560,27,1
"2020-09-19","Santa Fe",1112,25,1
"2020-09-20","Santa Fe",738,28,1
"2020-09-21","Santa Fe",1137,31,1
"2020-09-22","Santa Fe",1511,29,1
"2020-09-23","Santa Fe",1457,36,1
"2020-09-24","Santa Fe",1715,26,1
"2020-09-25","Santa Fe",1587,41,1
"2020-09-26","Santa Fe",1202,36,1
"2020-09-27","Santa Fe",815,34,1
"2020-09-28","Santa Fe",1618,25,1
"2020-09-29","Santa Fe",1822,26,1
"2020-09-30","Santa Fe",1795,25,1
"2020-10-01","Santa Fe",1694,22,1
"2020-10-02","Santa Fe",1733,24,1
"2020-10-03","Santa Fe",1239,25,1
"2020-10-04","Santa Fe",611,25,1
"2020-10-05","Santa Fe",1509,24,1
"2020-10-06","Santa Fe",1719,24,1
"2020-10-07","Santa Fe",1473,28,1
"2020-10-08","Santa Fe",1737,36,1
"2020-10-09","Santa Fe",1997,37,1
"2020-10-10","Santa Fe",1215,19,1
"2020-10-11","Santa Fe",768,27,1
"2020-10-12","Santa Fe",981,20,1
"2020-10-13","Santa Fe",1767,33,1
"2020-10-14","Santa Fe",2214,20,1
"2020-10-15","Santa Fe",2142,30,1
"2020-10-16","Santa Fe",2199,16,1
"2020-10-17","Santa Fe",1447,31,1
"2020-10-18","Santa Fe",912,24,1
"2020-10-19","Santa Fe",1725,44,1
"2020-10-20","Santa Fe",1639,31,1
"2020-10-21","Santa Fe",1905,49,1
"2020-10-22","Santa Fe",1831,26,1
"2020-10-23","Santa Fe",1883,32,1
"2020-10-24","Santa Fe",1338,33,1
"2020-10-25","Santa Fe",649,29,1
"2020-10-26","Santa Fe",1698,32,1
"2020-10-27","Santa Fe",1300,28,1
"2020-10-28","Santa Fe",1425,31,1
"2020-10-29","Santa Fe",1416,28,1
"2020-10-30","Santa Fe",1437,23,1
"2020-10-31","Santa Fe",941,27,1
"2020-11-01","Santa Fe",569,39,1
"2020-11-02","Santa Fe",1003,29,1
"2020-11-03","Santa Fe",1140,31,1
"2020-11-04","Santa Fe",1170,11,1
"2020-11-05","Santa Fe",1230,16,1
"2020-11-06","Santa Fe",1251,27,1
"2020-11-07","Santa Fe",754,28,1
"2020-11-08","Santa Fe",463,24,1
"2020-11-09","Santa Fe",1095,12,1
"2020-11-10","Santa Fe",1233,24,1
"2020-11-11","Santa Fe",1330,14,1
"2020-11-12","Santa Fe",1316,18,1
"2020-11-13","Santa Fe",1209,22,1
"2020-11-14","Santa Fe",905,17,1
"2020-11-15","Santa Fe",523,17,1
"2020-11-16","Santa Fe",1091,20,1
"2020-11-17","Santa Fe",1254,22,1
"2020-11-18","Santa Fe",1345,17,1
"2020-11-19","Santa Fe",1170,15,1
"2020-11-20","Santa Fe",1255,13,1
"2020-11-21","Santa Fe",722,11,1
"2020-11-22","Santa Fe",593,14,1
"2020-11-23","Santa Fe",563,22,1
"2020-11-24","Santa Fe",952,11,1
"2020-11-25","Santa Fe",1093,7,1
"2020-02-29","Santiago del Estero",0,0,1
"2020-03-01","Santiago del Estero",0,0,1
"2020-03-02","Santiago del Estero",0,0,1
"2020-03-03","Santiago del Estero",0,0,1
"2020-03-04","Santiago del Estero",0,0,1
"2020-03-05","Santiago del Estero",0,0,1
"2020-03-06","Santiago del Estero",0,0,1
"2020-03-07","Santiago del Estero",0,0,1
"2020-03-08","Santiago del Estero",0,0,1
"2020-03-09","Santiago del Estero",0,0,1
"2020-03-10","Santiago del Estero",0,0,1
"2020-03-11","Santiago del Estero",0,0,1
"2020-03-12","Santiago del Estero",0,0,1
"2020-03-13","Santiago del Estero",0,0,1
"2020-03-14","Santiago del Estero",0,0,1
"2020-03-15","Santiago del Estero",0,0,1
"2020-03-16","Santiago del Estero",0,0,1
"2020-03-17","Santiago del Estero",0,0,1
"2020-03-18","Santiago del Estero",0,0,1
"2020-03-19","Santiago del Estero",0,0,1
"2020-03-20","Santiago del Estero",1,0,1
"2020-03-21","Santiago del Estero",0,0,1
"2020-03-22","Santiago del Estero",1,0,1
"2020-03-23","Santiago del Estero",0,0,1
"2020-03-24","Santiago del Estero",0,0,1
"2020-03-25","Santiago del Estero",0,0,1
"2020-03-26","Santiago del Estero",0,0,1
"2020-03-27","Santiago del Estero",1,0,1
"2020-03-28","Santiago del Estero",0,0,1
"2020-03-29","Santiago del Estero",0,0,1
"2020-03-30","Santiago del Estero",0,0,1
"2020-03-31","Santiago del Estero",0,0,1
"2020-04-01","Santiago del Estero",0,0,1
"2020-04-02","Santiago del Estero",1,0,1
"2020-04-03","Santiago del Estero",0,0,1
"2020-04-04","Santiago del Estero",0,0,1
"2020-04-05","Santiago del Estero",0,0,1
"2020-04-06","Santiago del Estero",5,0,1
"2020-04-07","Santiago del Estero",0,0,1
"2020-04-08","Santiago del Estero",0,0,1
"2020-04-09","Santiago del Estero",0,0,1
"2020-04-10","Santiago del Estero",0,0,1
"2020-04-11","Santiago del Estero",2,0,1
"2020-04-12","Santiago del Estero",0,0,1
"2020-04-13","Santiago del Estero",0,0,1
"2020-04-14","Santiago del Estero",0,0,1
"2020-04-15","Santiago del Estero",0,0,1
"2020-04-16","Santiago del Estero",0,0,1
"2020-04-17","Santiago del Estero",0,0,1
"2020-04-18","Santiago del Estero",0,0,1
"2020-04-19","Santiago del Estero",0,0,1
"2020-04-20","Santiago del Estero",0,0,1
"2020-04-21","Santiago del Estero",0,0,1
"2020-04-22","Santiago del Estero",0,0,1
"2020-04-23","Santiago del Estero",0,0,1
"2020-04-24","Santiago del Estero",0,0,1
"2020-04-25","Santiago del Estero",1,0,1
"2020-04-26","Santiago del Estero",2,0,1
"2020-04-27","Santiago del Estero",0,0,1
"2020-04-28","Santiago del Estero",0,0,1
"2020-04-29","Santiago del Estero",0,0,1
"2020-04-30","Santiago del Estero",0,0,1
"2020-05-01","Santiago del Estero",0,0,1
"2020-05-02","Santiago del Estero",0,0,1
"2020-05-03","Santiago del Estero",0,0,1
"2020-05-04","Santiago del Estero",0,0,1
"2020-05-05","Santiago del Estero",0,0,1
"2020-05-06","Santiago del Estero",0,0,1
"2020-05-07","Santiago del Estero",0,0,1
"2020-05-08","Santiago del Estero",0,0,1
"2020-05-09","Santiago del Estero",1,0,1
"2020-05-10","Santiago del Estero",0,0,1
"2020-05-11","Santiago del Estero",0,0,1
"2020-05-12","Santiago del Estero",0,0,1
"2020-05-13","Santiago del Estero",0,0,1
"2020-05-14","Santiago del Estero",0,0,1
"2020-05-15","Santiago del Estero",0,0,1
"2020-05-16","Santiago del Estero",0,0,1
"2020-05-17","Santiago del Estero",0,0,1
"2020-05-18","Santiago del Estero",6,0,1
"2020-05-19","Santiago del Estero",0,0,1
"2020-05-20","Santiago del Estero",0,0,1
"2020-05-21","Santiago del Estero",0,0,1
"2020-05-22","Santiago del Estero",0,0,1
"2020-05-23","Santiago del Estero",0,0,1
"2020-05-24","Santiago del Estero",0,0,1
"2020-05-25","Santiago del Estero",0,0,1
"2020-05-26","Santiago del Estero",0,0,1
"2020-05-27","Santiago del Estero",0,0,1
"2020-05-28","Santiago del Estero",0,0,1
"2020-05-29","Santiago del Estero",0,0,1
"2020-05-30","Santiago del Estero",0,0,1
"2020-05-31","Santiago del Estero",0,0,1
"2020-06-01","Santiago del Estero",0,0,1
"2020-06-02","Santiago del Estero",1,0,1
"2020-06-03","Santiago del Estero",0,0,1
"2020-06-04","Santiago del Estero",0,0,1
"2020-06-05","Santiago del Estero",0,0,1
"2020-06-06","Santiago del Estero",0,0,1
"2020-06-07","Santiago del Estero",0,0,1
"2020-06-08","Santiago del Estero",0,0,1
"2020-06-09","Santiago del Estero",0,0,1
"2020-06-10","Santiago del Estero",0,0,1
"2020-06-11","Santiago del Estero",0,0,1
"2020-06-12","Santiago del Estero",0,0,1
"2020-06-13","Santiago del Estero",0,0,1
"2020-06-14","Santiago del Estero",0,0,1
"2020-06-15","Santiago del Estero",0,0,1
"2020-06-16","Santiago del Estero",0,0,1
"2020-06-17","Santiago del Estero",0,0,1
"2020-06-18","Santiago del Estero",0,0,1
"2020-06-19","Santiago del Estero",0,0,1
"2020-06-20","Santiago del Estero",0,0,1
"2020-06-21","Santiago del Estero",0,0,1
"2020-06-22","Santiago del Estero",0,0,1
"2020-06-23","Santiago del Estero",0,0,1
"2020-06-24","Santiago del Estero",0,0,1
"2020-06-25","Santiago del Estero",0,0,1
"2020-06-26","Santiago del Estero",0,0,1
"2020-06-27","Santiago del Estero",2,0,1
"2020-06-28","Santiago del Estero",0,0,1
"2020-06-29","Santiago del Estero",0,0,1
"2020-06-30","Santiago del Estero",0,0,1
"2020-07-01","Santiago del Estero",1,0,1
"2020-07-02","Santiago del Estero",0,0,1
"2020-07-03","Santiago del Estero",0,0,1
"2020-07-04","Santiago del Estero",0,0,1
"2020-07-05","Santiago del Estero",0,0,1
"2020-07-06","Santiago del Estero",0,0,1
"2020-07-07","Santiago del Estero",8,0,1
"2020-07-08","Santiago del Estero",1,0,1
"2020-07-09","Santiago del Estero",0,0,1
